"id","parent_id","name","data"
"2026","1981","Paper Crafts","{""id"":""2026"",""ordinal"":""7"",""name"":""Paper Crafts"",""display_name"":""Paper Crafts"",""created_at"":""2017-03-22 15:00:51"",""updated_at"":""2023-06-07 15:38:58"",""code"":""home office & media > arts & crafts > paper crafts"",""parent_id"":""1981"",""logistic_class_code"":"""",""parent_code"":""home office & media > arts & crafts"",""level"":""3"",""leaf"":""false"",""expected_variant_count"":"""",""level1"":""1980"",""level2"":""1981"",""level3"":""2026"",""level4"":"""",""level5"":"""",""level6"":"""",""level7"":"""",""level8"":""""}"
"2143","2131","New Age","{""id"":""2143"",""ordinal"":""12"",""name"":""New Age"",""display_name"":""New Age"",""created_at"":""2017-03-22 15:00:51"",""updated_at"":""2023-06-07 15:38:58"",""code"":""home office & media > music > cds > new age"",""parent_id"":""2131"",""logistic_class_code"":"""",""parent_code"":""home office & media > music > cds"",""level"":""4"",""leaf"":""true"",""expected_variant_count"":"""",""level1"":""1980"",""level2"":""2130"",""level3"":""2131"",""level4"":""2143"",""level5"":"""",""level6"":"""",""level7"":"""",""level8"":""""}"
"2264","2185","Whiteboards","{""id"":""2264"",""ordinal"":""44"",""name"":""Whiteboards"",""display_name"":""Whiteboards"",""created_at"":""2017-03-22 15:00:52"",""updated_at"":""2023-06-07 15:38:58"",""code"":""home office & media > stationery > whiteboards"",""parent_id"":""2185"",""logistic_class_code"":"""",""parent_code"":""home office & media > stationery"",""level"":""3"",""leaf"":""true"",""expected_variant_count"":"""",""level1"":""1980"",""level2"":""2185"",""level3"":""2264"",""level4"":"""",""level5"":"""",""level6"":"""",""level7"":"""",""level8"":""""}"
"2286","2268","Travel Accessories","{""id"":""2286"",""ordinal"":""3"",""name"":""Travel Accessories"",""display_name"":""Travel Accessories"",""created_at"":""2017-03-22 15:00:52"",""updated_at"":""2023-06-07 15:38:59"",""code"":""jewellery & accessories > bags, luggage & travel > travel accessories"",""parent_id"":""2268"",""logistic_class_code"":""SLW"",""parent_code"":""jewellery & accessories > bags, luggage & travel"",""level"":""3"",""leaf"":""false"",""expected_variant_count"":"""",""level1"":""2267"",""level2"":""2268"",""level3"":""2286"",""level4"":"""",""level5"":"""",""level6"":"""",""level7"":"""",""level8"":""""}"
"2814","2809","Pots, Pans & Billies","{""id"":""2814"",""ordinal"":""5"",""name"":""Pots, Pans & Billies"",""display_name"":""Pots, Pans & Billies"",""created_at"":""2017-03-22 15:00:56"",""updated_at"":""2023-06-07 15:38:59"",""code"":""sports & outdoors > camping & hiking > camp cooking > camp cookware > pots, pans & billies"",""parent_id"":""2809"",""logistic_class_code"":""SLW"",""parent_code"":""sports & outdoors > camping & hiking > camp cooking > camp cookware"",""level"":""5"",""leaf"":""true"",""expected_variant_count"":"""",""level1"":""2741"",""level2"":""2807"",""level3"":""2808"",""level4"":""2809"",""level5"":""2814"",""level6"":"""",""level7"":"""",""level8"":""""}"
"2914","2908","Nets & Traps","{""id"":""2914"",""ordinal"":""6"",""name"":""Nets & Traps"",""display_name"":""Nets & Traps"",""created_at"":""2017-03-22 15:00:56"",""updated_at"":""2023-06-07 15:38:59"",""code"":""sports & outdoors > fishing > nets, gaffs & pumps > nets & traps"",""parent_id"":""2908"",""logistic_class_code"":""SLW"",""parent_code"":""sports & outdoors > fishing > nets, gaffs & pumps"",""level"":""4"",""leaf"":""true"",""expected_variant_count"":"""",""level1"":""2741"",""level2"":""2877"",""level3"":""2908"",""level4"":""2914"",""level5"":"""",""level6"":"""",""level7"":"""",""level8"":""""}"
"2932","2931","Balls","{""id"":""2932"",""ordinal"":""1"",""name"":""Balls"",""display_name"":""Billiard Accessories Balls"",""created_at"":""2017-03-22 15:00:56"",""updated_at"":""2023-06-07 15:38:59"",""code"":""sports & outdoors > games room > billiards > billiard accessories > balls"",""parent_id"":""2931"",""logistic_class_code"":""SLW"",""parent_code"":""sports & outdoors > games room > billiards > billiard accessories"",""level"":""5"",""leaf"":""true"",""expected_variant_count"":"""",""level1"":""2741"",""level2"":""2922"",""level3"":""2930"",""level4"":""2931"",""level5"":""2932"",""level6"":"""",""level7"":"""",""level8"":""""}"
"2965","2960","Motorised Buggies","{""id"":""2965"",""ordinal"":""5"",""name"":""Motorised Buggies"",""display_name"":""Motorised Buggies"",""created_at"":""2017-03-22 15:00:57"",""updated_at"":""2023-06-07 15:38:59"",""code"":""sports & outdoors > golf > bags & buggies > motorised buggies"",""parent_id"":""2960"",""logistic_class_code"":""SLW"",""parent_code"":""sports & outdoors > golf > bags & buggies"",""level"":""4"",""leaf"":""true"",""expected_variant_count"":"""",""level1"":""2741"",""level2"":""2959"",""level3"":""2960"",""level4"":""2965"",""level5"":"""",""level6"":"""",""level7"":"""",""level8"":""""}"
"2971","2959","Clubs & Sets","{""id"":""2971"",""ordinal"":""3"",""name"":""Clubs & Sets"",""display_name"":""Clubs & Sets"",""created_at"":""2017-03-22 15:00:57"",""updated_at"":""2023-06-07 15:38:59"",""code"":""sports & outdoors > golf > clubs & sets"",""parent_id"":""2959"",""logistic_class_code"":"""",""parent_code"":""sports & outdoors > golf"",""level"":""3"",""leaf"":""false"",""expected_variant_count"":"""",""level1"":""2741"",""level2"":""2959"",""level3"":""2971"",""level4"":"""",""level5"":"""",""level6"":"""",""level7"":"""",""level8"":""""}"
"3045","3044","Badminton Accessories","{""id"":""3045"",""ordinal"":""1"",""name"":""Badminton Accessories"",""display_name"":""Badminton Accessories"",""created_at"":""2017-03-22 15:00:57"",""updated_at"":""2023-06-07 15:39:00"",""code"":""sports & outdoors > racquet sports > badminton > badminton accessories"",""parent_id"":""3044"",""logistic_class_code"":"""",""parent_code"":""sports & outdoors > racquet sports > badminton"",""level"":""4"",""leaf"":""false"",""expected_variant_count"":"""",""level1"":""2741"",""level2"":""3043"",""level3"":""3044"",""level4"":""3045"",""level5"":"""",""level6"":"""",""level7"":"""",""level8"":""""}"
"3193","3189","Swimming Accessories","{""id"":""3193"",""ordinal"":""4"",""name"":""Swimming Accessories"",""display_name"":""Swimming Accessories"",""created_at"":""2017-03-22 15:00:58"",""updated_at"":""2023-06-07 15:39:00"",""code"":""sports & outdoors > water sports > swimming > swimming accessories"",""parent_id"":""3189"",""logistic_class_code"":"""",""parent_code"":""sports & outdoors > water sports > swimming"",""level"":""4"",""leaf"":""true"",""expected_variant_count"":"""",""level1"":""2741"",""level2"":""3165"",""level3"":""3189"",""level4"":""3193"",""level5"":"""",""level6"":"""",""level7"":"""",""level8"":""""}"
"3220","3219","Baby Bathing & Changing","{""id"":""3220"",""ordinal"":""1"",""name"":""Baby Bathing & Changing"",""display_name"":""Baby Bathing & Changing"",""created_at"":""2017-03-22 15:00:58"",""updated_at"":""2023-06-07 15:39:00"",""code"":""toys, kids & baby > baby > baby bathing & changing"",""parent_id"":""3219"",""logistic_class_code"":"""",""parent_code"":""toys, kids & baby > baby"",""level"":""3"",""leaf"":""false"",""expected_variant_count"":"""",""level1"":""3218"",""level2"":""3219"",""level3"":""3220"",""level4"":"""",""level5"":"""",""level6"":"""",""level7"":"""",""level8"":""""}"
"3294","3269","Swings & Jumpers","{""id"":""3294"",""ordinal"":""25"",""name"":""Swings & Jumpers"",""display_name"":""Swings & Jumpers"",""created_at"":""2017-03-22 15:00:59"",""updated_at"":""2023-06-07 15:39:00"",""code"":""toys, kids & baby > baby > baby toys > swings & jumpers"",""parent_id"":""3269"",""logistic_class_code"":"""",""parent_code"":""toys, kids & baby > baby > baby toys"",""level"":""4"",""leaf"":""true"",""expected_variant_count"":"""",""level1"":""3218"",""level2"":""3219"",""level3"":""3269"",""level4"":""3294"",""level5"":"""",""level6"":"""",""level7"":"""",""level8"":""""}"
"3346","3339","Knitwear","{""id"":""3346"",""ordinal"":""7"",""name"":""Knitwear"",""display_name"":""Babywear Knitwear"",""created_at"":""2017-03-22 15:00:59"",""updated_at"":""2023-06-07 15:39:00"",""code"":""toys, kids & baby > baby > babywear > knitwear"",""parent_id"":""3339"",""logistic_class_code"":"""",""parent_code"":""toys, kids & baby > baby > babywear"",""level"":""4"",""leaf"":""true"",""expected_variant_count"":""5"",""level1"":""3218"",""level2"":""3219"",""level3"":""3339"",""level4"":""3346"",""level5"":"""",""level6"":"""",""level7"":"""",""level8"":""""}"
"3484","3451","Swing Sets","{""id"":""3484"",""ordinal"":""12"",""name"":""Swing Sets"",""display_name"":""Swing Sets"",""created_at"":""2017-05-19 09:31:47"",""updated_at"":""2023-06-07 15:39:00"",""code"":""toys, kids & baby > toys > outdoor > swing sets"",""parent_id"":""3451"",""logistic_class_code"":""O2MC"",""parent_code"":""toys, kids & baby > toys > outdoor"",""level"":""4"",""leaf"":""true"",""expected_variant_count"":"""",""level1"":""3218"",""level2"":""3404"",""level3"":""3451"",""level4"":""3484"",""level5"":"""",""level6"":"""",""level7"":"""",""level8"":""""}"
"3486","3451","Climber & Play Structures","{""id"":""3486"",""ordinal"":""14"",""name"":""Climber & Play Structures"",""display_name"":""Climber & Play Structures"",""created_at"":""2017-05-19 09:37:44"",""updated_at"":""2023-06-07 15:39:00"",""code"":""toys, kids & baby > toys > outdoor > climber & play structures"",""parent_id"":""3451"",""logistic_class_code"":""O2MC"",""parent_code"":""toys, kids & baby > toys > outdoor"",""level"":""4"",""leaf"":""true"",""expected_variant_count"":"""",""level1"":""3218"",""level2"":""3404"",""level3"":""3451"",""level4"":""3486"",""level5"":"""",""level6"":"""",""level7"":"""",""level8"":""""}"
"3500","3498","Fruit","{""id"":""3500"",""ordinal"":""1"",""name"":""Fruit"",""display_name"":""Fruit"",""created_at"":""2017-07-21 10:44:52"",""updated_at"":""2023-06-07 15:39:00"",""code"":""groceries & liquor > fresh produce > fruit & vegetables"",""parent_id"":""3498"",""logistic_class_code"":""SLW"",""parent_code"":""groceries & liquor > fresh produce"",""level"":""3"",""leaf"":""true"",""expected_variant_count"":"""",""level1"":""1104"",""level2"":""3498"",""level3"":""3500"",""level4"":"""",""level5"":"""",""level6"":"""",""level7"":"""",""level8"":""""}"
"3660","1106","Fruit Beer","{""id"":""3660"",""ordinal"":""5"",""name"":""Fruit Beer"",""display_name"":""Fruit Beer"",""created_at"":""2017-10-05 18:22:33"",""updated_at"":""2023-06-07 15:39:00"",""code"":""groceries & liquor > alcoholic beverages > beers > fruit beer"",""parent_id"":""1106"",""logistic_class_code"":""SLW"",""parent_code"":""groceries & liquor > alcoholic beverages > beers"",""level"":""4"",""leaf"":""true"",""expected_variant_count"":"""",""level1"":""1104"",""level2"":""1105"",""level3"":""1106"",""level4"":""3660"",""level5"":"""",""level6"":"""",""level7"":"""",""level8"":""""}"
"3685","1115","Red Varietals","{""id"":""3685"",""ordinal"":""8"",""name"":""Red Varietals"",""display_name"":""Red Varietals"",""created_at"":""2017-10-05 20:04:57"",""updated_at"":""2023-06-07 15:39:00"",""code"":""groceries & liquor > alcoholic beverages > wines > red wines > red varietals"",""parent_id"":""1115"",""logistic_class_code"":""SLW"",""parent_code"":""groceries & liquor > alcoholic beverages > wines > red wines"",""level"":""5"",""leaf"":""true"",""expected_variant_count"":"""",""level1"":""1104"",""level2"":""1105"",""level3"":""1112"",""level4"":""1115"",""level5"":""3685"",""level6"":"""",""level7"":"""",""level8"":""""}"
"3813","3774","Coats and Jackets","{""id"":""3813"",""ordinal"":""1"",""name"":""Coats and Jackets"",""display_name"":"""",""created_at"":""2017-10-19 14:40:25"",""updated_at"":""2023-06-07 15:39:00"",""code"":""sports & outdoors > apparel > womens > afl > coats and jackets"",""parent_id"":""3774"",""logistic_class_code"":""SLW"",""parent_code"":""sports & outdoors > apparel > womens > afl"",""level"":""5"",""leaf"":""true"",""expected_variant_count"":"""",""level1"":""2741"",""level2"":""3768"",""level3"":""3769"",""level4"":""3774"",""level5"":""3813"",""level6"":"""",""level7"":"""",""level8"":""""}"
"4019","264","Plus Size Clothing","{""id"":""4019"",""ordinal"":""1"",""name"":""Plus Size Clothing"",""display_name"":""Women's Plus Size Clothing"",""created_at"":""2017-12-06 16:54:32"",""updated_at"":""2023-06-07 15:39:00"",""code"":""apparel & footwear > women's > specialty apparel > plus size clothing"",""parent_id"":""264"",""logistic_class_code"":""SLW"",""parent_code"":""apparel & footwear > women's > specialty apparel"",""level"":""4"",""leaf"":""false"",""expected_variant_count"":"""",""level1"":""1"",""level2"":""215"",""level3"":""264"",""level4"":""4019"",""level5"":"""",""level6"":"""",""level7"":"""",""level8"":""""}"
"4369","4366","Body & Frame","{""id"":""4369"",""ordinal"":""2"",""name"":""Body & Frame"",""display_name"":""Body & Frame"",""created_at"":""2018-11-14 13:32:49"",""updated_at"":""2023-06-07 15:39:00"",""code"":""garden, tools & hardware > automotive parts & accessories > motorcycle parts > body & frame"",""parent_id"":""4366"",""logistic_class_code"":""SLW"",""parent_code"":""garden, tools & hardware > automotive parts & accessories > motorcycle parts"",""level"":""4"",""leaf"":""true"",""expected_variant_count"":"""",""level1"":""751"",""level2"":""752"",""level3"":""4366"",""level4"":""4369"",""level5"":"""",""level6"":"""",""level7"":"""",""level8"":""""}"
"4539","4533","Motorcycle Helmet Parts & Accessories","{""id"":""4539"",""ordinal"":""6"",""name"":""Motorcycle Helmet Parts & Accessories"",""display_name"":""Motorcycle Helmet Parts & Accessories"",""created_at"":""2019-05-22 10:59:10"",""updated_at"":""2023-06-07 15:39:01"",""code"":""sports & outdoors > motorsports > motorcycle protective gear > motorcycle helmet parts & accessories"",""parent_id"":""4533"",""logistic_class_code"":""SLW"",""parent_code"":""sports & outdoors > motorsports > motorcycle protective gear"",""level"":""4"",""leaf"":""true"",""expected_variant_count"":"""",""level1"":""2741"",""level2"":""4531"",""level3"":""4533"",""level4"":""4539"",""level5"":"""",""level6"":"""",""level7"":"""",""level8"":""""}"
"4540","4533","Motorcycle Helmets","{""id"":""4540"",""ordinal"":""7"",""name"":""Motorcycle Helmets"",""display_name"":""Motorcycle Helmets"",""created_at"":""2019-05-22 10:59:27"",""updated_at"":""2023-06-07 15:39:01"",""code"":""sports & outdoors > motorsports > motorcycle protective gear > motorcycle helmets"",""parent_id"":""4533"",""logistic_class_code"":""SLW"",""parent_code"":""sports & outdoors > motorsports > motorcycle protective gear"",""level"":""4"",""leaf"":""true"",""expected_variant_count"":"""",""level1"":""2741"",""level2"":""4531"",""level3"":""4533"",""level4"":""4540"",""level5"":"""",""level6"":"""",""level7"":"""",""level8"":""""}"
"4601","2977","Divot Tools","{""id"":""4601"",""ordinal"":""7"",""name"":""Divot Tools"",""display_name"":""Divot Tools"",""created_at"":""2019-05-23 14:16:58"",""updated_at"":""2023-06-07 15:39:01"",""code"":""sports & outdoors > golf > golf accessories > divot tools"",""parent_id"":""2977"",""logistic_class_code"":""SLW"",""parent_code"":""sports & outdoors > golf > golf accessories"",""level"":""4"",""leaf"":""true"",""expected_variant_count"":"""",""level1"":""2741"",""level2"":""2959"",""level3"":""2977"",""level4"":""4601"",""level5"":"""",""level6"":"""",""level7"":"""",""level8"":""""}"
"4639","4616","Disposable Serveware","{""id"":""4639"",""ordinal"":""6"",""name"":""Disposable Serveware"",""display_name"":""Disposable Serveware"",""created_at"":""2019-05-23 15:01:32"",""updated_at"":""2023-06-07 15:39:01"",""code"":""business & industrial > food service > disposable serveware"",""parent_id"":""4616"",""logistic_class_code"":""SLW"",""parent_code"":""business & industrial > food service"",""level"":""3"",""leaf"":""false"",""expected_variant_count"":"""",""level1"":""4552"",""level2"":""4616"",""level3"":""4639"",""level4"":"""",""level5"":"""",""level6"":"""",""level7"":"""",""level8"":""""}"
